weightDraw,rightsProtection,democraticResponsiveness,legalStability,legitimacy,complianceRate,caseSelectionAccess,totalInstitutionalCost,vetoRelocationRisk,averageTimeToReview,shadowDocketAbuse,constitutionalConflict,administrativeLoad
242,0.010205937645834754,0.029219206709236577,0.06854078276923126,0.10939988141923045,0.11157438012009246,0.026910058414246412,0.008403817698371814,0.026583705498614423,0.26513457302156584,0.11910319518774799,0.017872963408039143,0.20705149810778892
243,0.01544593507949676,0.20587031703679598,0.028701102514739264,0.1594347440341139,0.2288422042076006,0.008445936281376878,0.03799251491856039,0.04305967959631722,0.10409976680306346,0.011672941466062868,0.09664460931944929,0.05979024874242342
244,0.25897652494556206,0.10682534355291606,0.019091934787673234,0.024036765722223106,0.008679866181261259,0.2326297980147904,0.06350279761782565,0.056602393570057356,0.005134649802661679,0.17547239752847812,0.004905584018073043,0.04414194425847809
245,0.02898151271852426,0.05048698190420455,0.2586201019933245,0.024650507224408383,0.10673444392721726,0.24846448269360566,0.030323072450959825,0.001235750949172088,0.1718387630691489,0.03192787090598034,0.0023207006060254084,0.04441581155742875
246,0.008028903234177622,0.0792901450413464,0.06048232140480908,0.19349966606034066,0.02810017401641649,0.22179677054161737,0.08961288961336769,0.057127055982077915,0.010880792559453616,0.06789255888195428,0.14136107785749483,0.04192764480694406
247,0.009570613645829593,0.1255981823344436,0.0710723495469232,0.06591539244568083,0.01499325903961986,0.10566649759804779,0.023418707025478054,0.046717020782600205,0.08029553233018989,0.04157746341527516,0.27450388792078445,0.1406710939151273
248,0.08318712402924004,0.011065436469640099,0.2833895179675822,0.019969506365974134,0.028983392282475106,0.1105586449287898,0.18055686930962936,0.005289940826787071,0.04609551921924407,0.17805844183808212,0.015983194550068757,0.036862412212487296
249,0.13352239406941216,0.008998752030963543,0.11379280377145443,0.08381380102714674,0.11157595113789241,0.001825082986253496,0.1379032190255498,0.05746463035842062,0.020307964744719395,0.20735284877573368,0.09857423473086871,0.024868317341585018
250,0.06287475299760348,0.0667424236360626,0.09267700410677115,0.11665489443658077,0.07787435217000725,0.08724708604964632,0.35799820508454194,0.06626649715543487,0.026655584353421986,0.004150342761747153,0.018664655543138134,0.02219420170504428
251,0.06492932212555665,0.03306591492385242,0.16425147034320114,0.18055028602015485,0.02159976698770607,0.03341203281308889,0.2279553301532555,0.015506611329798956,0.13238326169103962,0.022525830224842378,0.054129198952976014,0.04969097443452757
252,0.19745895860545468,0.004676548336833387,0.038414463373491546,0.0760632053368868,0.05859292219756799,0.08051033627065052,0.06582559540231979,0.02598963306004439,0.12024576621163034,0.04600933350479049,0.20233282660680582,0.08388041109352429
253,0.033560001429098915,0.045835702649062,0.15350971454715742,0.14483112547539717,0.04374353871373954,0.1424199344885796,0.16500738949307187,0.07202332265058216,0.030689651934186404,0.06456350318808066,0.046832036027232564,0.05698407940381179
254,0.037009274510666414,0.07293268079029824,0.09565220436200207,0.12765297056026037,0.006770539551602778,0.05449747646133866,0.04092080000718917,0.0821992212504324,0.1850911465361382,0.08354679911780778,0.182808178565273,0.03091870828699081
255,0.0024130492320325017,0.04175081919429908,0.14455341447067058,0.022897673999592943,0.06784661478317211,0.009762095353020415,0.1119079163588765,0.06658720213452396,0.2031990932639568,0.038489207818373714,0.2748055782117675,0.015787335179713965
256,0.020774444908604604,0.17024883491699522,0.03867886939547061,0.032191845302489745,0.004873366897145629,0.12855292416312666,0.14544470649213484,0.0536550203762057,0.04892444947559841,0.16173794823585388,0.056447662127093144,0.1384699277092815
257,0.02755159943156068,0.06527123402756384,0.31481579251982683,0.14001236959396396,0.11002439080850265,0.026874656692512967,0.10003251648545568,0.05068244358862021,0.02127729145166902,0.01853095761691409,0.05417143852537024,0.07075530925803979
258,0.05594991453386718,0.03272489272661753,0.020563055658992673,0.11015837614779049,0.07936914945862317,0.13496283488637675,0.029032751772614978,0.14320351960170577,0.09790984500396889,0.055744563536648396,0.014078131294695722,0.22630296537809846
259,0.05804538418889868,0.10983253955744961,0.021244371931245634,0.28147498586324715,0.125271991712644,0.004675915419536767,0.03828581147421917,0.08332580889505255,0.16288158092958163,0.03061681706522372,0.04274337105577955,0.04160142190712147
260,0.06843031109135016,0.08305841491815094,0.016033747342544792,0.06849033696429982,0.08459696920667678,0.02754204770704774,0.01755216272349082,0.07630214357167404,0.07755487975121027,0.28368070111011234,0.139010642175957,0.057747643437485334
261,0.10793123721369437,0.026944298638078516,0.04271586923098182,0.26602775558275205,0.01883478280410883,0.32411832030069565,0.13501745699739762,0.0027748713989962353,0.033318855037481936,0.018823714697662797,0.011297847309571545,0.01219499078857861
262,0.1925723823349296,0.16863444096129135,0.06938972505470478,0.15199213760725047,0.024313446310233616,0.008841935534843014,0.04061522429526463,0.1402610866053006,0.04145589780698787,0.018181911528708117,0.029374094463582866,0.11436771749690303
263,0.010038186689583017,0.02316969499847263,0.13847126341006546,0.035653013310456734,0.28737862562657557,0.10928793328653989,0.0175500349925937,0.02961443843816808,0.030180683553733465,0.14284044890290967,0.17516491895210481,0.0006507578387969686
264,0.04847162637622919,0.14385315823727984,0.09315811595893586,0.008533639904090602,0.11021211308044851,0.02743634514901263,0.14533931690045404,0.029867522695424822,0.12100774053987194,0.2411989634378851,0.010417584249406319,0.020503873470961217
265,0.0385666695524817,0.022830298066246306,0.009481349966939718,0.13037234931568942,0.09634296063137295,0.24086819296949197,0.02674031659767603,0.11974366218244008,0.11928740628845708,0.034224948862388915,0.03212459311470508,0.12941725245211075
266,0.0827090054118897,0.08738384629769634,0.010657222211158503,0.08724904500856194,0.026703198870902608,0.09263012172335326,0.189094688422725,0.04263308764198982,0.1348797876947163,0.03752149246595347,0.05860100061800602,0.14993750363304703
267,0.05622125592808177,0.013874019740663898,0.10360602108978187,0.002668726545100119,0.04568570444100558,0.16267974618007303,0.15228859958668295,0.15547811354028254,0.07015349062404744,0.05878318948273454,0.06358629886086292,0.11497483398068334
268,0.001188732744791913,0.07835367444397298,0.021683207984404478,0.36118159232512587,0.16605059691708898,0.005541984562868902,0.012808543180322391,0.0029386205197198326,0.11963932058763274,0.17657570947579446,0.0420655188489745,0.011972498409303011
269,0.06841912437262386,0.0069320676706720475,0.019813555922944825,0.057099569974833085,0.09098701671880252,0.08347907350691093,0.03823170968828862,0.09733414424139719,0.05609828907686344,0.17506213430692416,0.24486526161526315,0.06167805290447622
270,0.005881820934601076,0.055775328577549445,0.012543033566602715,0.16313593852265118,0.05000907972484136,0.37707683074373904,0.21910281832530512,0.01023960135053416,0.04279448790409697,0.0053209754624366805,0.01704938004139564,0.041070704846246635
271,0.005340729809368578,0.04386197915466517,0.17163710697433077,0.3229598719323399,0.004959148842534799,0.0926114875894739,0.037337018914507365,0.04837995775794342,0.068770278219897,0.02734049849237177,0.11011156277092113,0.06669035954164619
272,0.02516571353855894,0.0444451200052756,0.028042564785042752,0.13567684787164933,0.0023884549323898176,0.45219789541357913,0.0499000088385259,0.12962203093129807,0.018710069397697007,0.02291165873413686,0.054386017977386104,0.0365536175744605
273,0.10768920428284545,0.05239397466611816,0.11553869625956892,0.016139673169058035,0.030711230230506883,0.08897263189569053,0.11678509816496763,0.1772077166219359,0.09033296322544232,2.9951789785433405e-05,0.037159368996761824,0.16703949069731888
274,0.04288261468339649,0.027019584238847167,0.023183036764719025,0.004914370340645653,0.081423797414486,0.000824031863930721,0.017791211782064966,0.4541090921889898,0.08123264141862263,0.09120670715101466,0.058793934682843704,0.11661897747043912
275,0.043269698279727514,0.02662788966068385,0.03094681596580875,0.06800060346090767,0.016822940078013247,0.05340186380046457,0.08410487328119097,0.2668032890142638,0.036881035651033914,0.06161727713637271,0.21633445263377665,0.09518926103775634
276,0.07640947194414635,0.05856494409271261,0.014329552686331612,0.012439247267562997,0.18834495594830683,0.15623637886200092,0.046453323385015094,0.057799440809405966,0.21495977858787463,0.11994734104636626,0.03958662930135816,0.014928936068918645
277,0.21452355293695258,0.0510184117047049,0.1839423338645843,0.03861408800003173,0.03988919059188761,0.04446014558674117,0.19042815723993084,0.038333376968729724,0.05879624424567152,0.018088072359943575,0.026079553403727345,0.09582687309709473
278,0.006196822704980793,0.0337278342678786,0.029339023311154237,0.231081906602975,0.14278700231126332,0.13842092395619127,0.02485782047120018,0.004508141132102833,0.198833347042408,0.005297247782235327,0.18094962050247984,0.004000309915130638
279,0.004117661206850711,0.10834617335222071,0.27802645942009735,0.08845523995858812,0.03702425996343517,0.05981057192171552,0.021078560408132437,0.04145471738311215,0.035196877305261345,0.18065176180515738,0.14548878696514256,0.0003489303102865321
280,0.00151178585677943,0.07005621015298405,0.2246814642389273,0.031295863606299525,0.09249870296957559,0.05660015403651976,0.04555055490525768,0.1142026673079552,0.21850378264284032,0.03350493798001333,0.08031385504710623,0.031280021255741655
281,0.025948327334229415,0.020693903226587335,0.04038483474714466,0.05762338555357896,0.03847306780905539,0.09861496761899781,0.08842311251171432,0.046199643445876036,0.14104684885508642,0.029489428719275596,0.15412550641582115,0.25897697376263284
282,0.041290412419189994,0.0559057389073781,0.018502997382548694,0.278767996022278,0.007398820206197088,0.028705547452303165,0.021941822941326766,0.24740693261114824,0.035542288978105394,0.20061224240235342,0.04580000206992556,0.01812519860724556
283,0.09227546338910758,0.01712496001148888,0.04234083988858238,0.22676852335624378,0.005116397804726121,0.22719375253778434,0.09162250761536583,0.01017921065297617,0.03321892538706286,0.0013023555276876911,0.0005503063037801832,0.25230675752519416
284,0.1202701383452346,0.042566785411775956,0.13541558101931012,0.005026363783801708,0.08047863163042208,0.11022199230025681,0.07206156201420191,0.021655125344148707,0.2371839510504604,0.05271757740237207,0.03893957646120094,0.08346271523681481
285,0.04571105401110981,0.2364528214633506,0.21518675729813352,0.006012574384813907,0.07402856633448249,0.01602448284807893,0.1405687184835263,0.035262289297505085,0.039069957565341706,0.02894326830973027,0.0659452247819508,0.0967942852219766
286,0.22382601976044653,0.02035191947464064,0.08868000069081407,0.07474792227432585,0.1805617051271675,0.09737317426756166,0.08535602222975464,0.13867546223828522,0.03126030774298582,0.03719377014551711,0.001126301610655964,0.02084739443784509
287,0.07214423732443467,0.00350621983301443,0.08683025515005069,0.04454121660940771,0.060332096243597935,0.15118543542116591,0.14219572209017875,0.019273688747598747,0.04525704525440013,0.2524168112757656,0.06472444024010122,0.05759283181028422
288,0.10679686490013585,0.13191436428729575,0.08021806387729308,0.07537438116315556,0.10008409532059129,0.020884136128961915,0.18172719019406564,0.10908121686416779,0.04306390413418054,0.1462231733833772,0.0033250858176083454,0.0013075239291670555
289,0.050640174758857535,0.11194084593076903,0.013893438941451149,0.0038074087962376778,0.10026903006468647,0.08212393859718588,0.03179250403074462,0.05139784438420797,0.1915904946357259,0.013191316937550561,0.20284006617945674,0.14651293674312638
290,0.08322764447180916,0.06307516827926465,0.016966648944642136,0.07597249946968979,0.18514914187163137,0.19077407750522937,0.14657125287356443,0.08762562669598321,0.001305544947454605,0.00688446215449063,0.09037774084997272,0.052070191936268016
291,0.15815308188476185,0.3096511192402744,0.012899745556356075,0.07869766122209304,0.009640700110463387,0.10136359453252201,0.004659480518753548,0.06883997407482378,0.0545610990193478,0.10447822110764685,0.071507832107945,0.025547490625012298
292,0.12890443793905984,0.0797078510717716,0.06897360805508712,0.025861111777069897,0.03043173761168758,0.10855309653463725,0.05954370791713473,0.06169250803266173,0.014462740807388599,0.024275633351446165,0.08146327251413243,0.3161302943879231
293,0.038071950482716256,0.13452042844465295,0.028789997085767138,0.03888777446049684,0.04302017897571795,0.029986115484147747,0.07422780530475419,0.17434420357788838,0.09472404220393613,0.1073393215301911,0.22044471758729703,0.01564346486243423
294,0.20379208467806814,0.05141908653898563,0.017648431827405275,0.098263104833766,0.01769667784537951,0.005747633613086631,0.0043343042366719604,0.006789780686924516,0.15406248697060837,0.10859878734764708,0.3086484423765516,0.02299917904490531
295,0.03970176240937471,0.09251300916995586,0.010097674950079908,0.0504804252959588,0.15230275360596232,0.013256923214110013,0.08315173449413135,0.1604479202880607,0.11984298766718146,0.09947007883050815,0.08757779670290762,0.09115693337176912
296,0.03140577983486225,0.0507873974762422,0.007373373371220269,0.08910941189762939,0.21501582309460468,0.1375940071252629,0.1353611671492808,0.03988278433517792,0.04641460670073563,0.07969697599700011,0.02666161760388673,0.14069705541409708
297,0.020378162479595043,0.0985152131293,0.08669061222142163,0.05560362374771954,0.0008854555865632411,0.07828389593109543,0.3091214494898533,0.033580996032106084,0.2122774591461293,0.07141031872853791,0.026204648527132467,0.007048164980546016
298,0.04152588474249949,0.11244996784273403,0.08903651404873673,0.11056166965577602,0.021504622285615872,0.0548397221083434,0.010264624234292126,0.05953634245417502,0.046801962532674206,0.14912932419507174,0.08433714622604963,0.22001221967403176
299,0.053011663491180507,0.04596751377607049,0.03782067743309064,0.024152184844363555,0.07481285547356839,0.036050317885655485,0.25475366380383707,0.013091480630290078,0.10462138170861023,0.29083661016720475,0.054184459674168274,0.01069719111196051
300,0.003998938596955751,0.036224098691997365,0.08051512730468015,0.17694880050321607,0.27730675549426753,0.0028672252893433537,0.14177516592868994,0.05485974227122386,0.017653488620918388,0.02530741665168213,0.04566916322110532,0.13687407742592014
301,0.044694289277320456,0.03259592530235439,0.057790577480070764,0.04538776233878424,0.03272564577980242,0.1461903376792281,0.0024530968879191706,0.4589281317769586,0.05491737171364967,0.06695489130939719,0.024513269035696086,0.03284870141881881
302,0.08485420562799019,0.11643512492179321,0.003641387318590371,0.05016726880069155,0.10018910219963888,0.015282070866078495,0.06474561501284049,0.124569409074501,0.01332589364981283,0.39192983342497417,0.02744248600267488,0.007417603100413892
303,0.07773614303465634,0.03289881537835413,0.08833594674667539,0.020947470604833526,0.07381116508427518,0.1455564667709193,0.05485124016379741,0.13509766135109616,0.1360643663830568,0.03665917029086105,0.12107054289351786,0.0769710112979568
304,0.3348171362176912,0.008907980225213412,0.03536571466176773,0.026968927722641017,0.08237120630165863,0.010863966473498446,0.056474859361191385,0.1440841928206445,0.11987214198629105,0.07392536523760834,0.016961056900069927,0.08938745209172437
305,0.05349338462610728,0.0019754997647558697,0.04566828226948405,0.01565103654721336,0.07080180548476175,0.052275791379072345,0.27197910062672875,0.05674039205509446,0.09286518637508313,0.11913174229295787,0.06998391906791043,0.1494338595108307
306,0.18541965229924393,0.31527862211446683,0.04531498570202722,0.15130613463430584,0.04430664882586901,0.01299666656613404,0.049307284686440446,0.10793991218250819,0.0022921797733316965,0.03879207322809191,0.042049714493074215,0.004996125494506626
307,0.11415282348022494,0.21139431354650176,0.06996498954508223,0.005040489490231678,0.1832117486991657,0.06375120994143368,0.019887263109090895,0.07087012593711933,0.019876248897603317,0.17489984452444277,0.05442157531276677,0.012529367516336933
308,0.03321855764240969,0.12665099704337282,0.01927792248958584,0.03584257035861625,0.04883694479779531,0.16236760595250588,0.01873533649233225,0.1786538065309235,0.02513463092583652,0.005258569557053285,0.2958988444685072,0.050124213741061505
309,0.11308083608721996,0.05498605383265577,0.011538152041805569,0.014695587900573839,0.0005018741531795239,0.0024365884952311104,0.03366742038244419,0.20630027196692788,0.015820027479791707,0.23671976959486254,0.0726681093266201,0.23758530873868788
310,0.04899906442902155,0.30985429111730567,0.005729334748658622,0.021348705869503326,0.18285783829589142,0.011415727697979982,0.053901210152257385,0.12752587124557072,0.015815268319619363,0.15317813634177715,0.040633807658696945,0.028740744123717854
311,0.020478527730714936,0.001322150606278259,0.006186840812462657,0.06729212408799647,0.2530963740264309,0.025780059264160424,0.23997482954509816,0.005299853260053498,0.2388086984721647,0.02259852829957235,0.04609195964563714,0.07307005424943049
312,0.019068953337664292,0.004481014081890667,0.02202716486974228,0.16747241578705532,0.0039774761459987155,0.0211886363391763,0.044257005614425554,0.27642128124300347,0.01747696887416973,0.2505208916252139,0.1634351325889155,0.009673059492744282
313,0.03757272406669307,0.03757916795251619,0.04935460537986896,0.03695473846001654,0.04098351113484077,0.18500183323561495,0.2549850970128674,0.02400607103300235,0.06634990670748693,0.005564894022151297,0.2327612341357606,0.028886216859180833
314,0.021018365253944425,0.012074502831439078,0.0629162459555462,0.01680538538749813,0.007694043778852803,0.06336345532432985,0.05875193182377786,0.05894478882983709,0.05166188545791193,0.41888315944308724,0.19916023085625337,0.028726005057521993
315,0.016323424729630494,0.07030582851025256,0.020899306726663226,0.15245217831774754,0.3829659753640746,0.04282536840260443,0.06618773534783598,0.008426194839574864,0.02738404771503627,0.04186089135337304,0.15615708154339514,0.01421196714981183
316,0.05478111018794162,0.08488656945457956,0.06115428318542733,0.1436007744248022,0.14055722476281068,0.07963070832933947,0.05659359430745115,0.07710281975571948,0.10159098359297974,0.0863773594984019,0.06726116870217334,0.04646340379837347
317,0.018429296947062773,0.05336061307803653,0.11918362017624917,0.11054154968394952,0.043946684798833596,0.06093539908702339,0.12870576810210416,0.1968229644511156,0.07744426077913161,0.06690101786349333,0.05003286160392534,0.07369596342907495
318,0.10307629508980731,0.07800488249112385,0.06802573073817131,0.061028628546808655,0.017297418149874046,0.3253345243778966,0.061519564712033036,0.11010785673841997,0.012975816526233587,0.019633354600087152,0.05481209184702926,0.0881838361825152
319,0.05309767135293032,0.06796647257135953,0.2746851513239399,0.1696545134753312,0.028142828236170234,0.004841837353013394,0.07896690108335162,0.08575581253542983,0.01694261361159465,0.0325526653389381,0.058779569723157996,0.12861396339478318
320,0.15192978235573923,0.01998277878879134,0.0470231607504561,0.08659537547277178,0.02334948104868085,0.2203391418322233,0.06711990786382532,0.013178706527408582,0.027388530814367276,0.054045687170575445,0.17005963797222184,0.11898780940293892
321,0.13223450178101367,0.08451232764116634,0.124372729710132,0.03498406893543859,0.16298812684999636,0.08412757540468646,0.006043424107676774,0.13709389666715993,0.07326723905339007,0.0641903109147812,0.08272115732783582,0.013464641606722755
322,0.03543172490430144,0.02974597914332996,6.55369004557188e-05,0.10735375648332711,0.11842612225734513,0.08149386002854778,0.06806908107091811,0.14020611826734194,0.06219833037091106,0.07893279978180699,0.008950209938105642,0.2691264808536091
323,0.12412979028505307,0.06829134527983721,0.03946839291830891,0.1826917012233511,0.08063807426311803,0.04606837020571241,0.13010109977921694,0.06330425005546135,0.14915610030988086,0.026865314897054664,0.03427923486058995,0.055006325922415555
324,0.06842385885239938,0.07930720176030522,0.02171182329050268,0.07651969555806877,0.022051874386127417,0.1437486158218894,0.010324122576809603,0.0843675800691584,0.1730759009527105,0.22697911625681014,0.035311603016832956,0.05817860745838562
325,0.026604807771283864,0.17475641666690453,0.16863784893473335,0.015785183537623964,0.1501290460644899,0.06013867678741336,0.07114686035799607,0.1753596872685873,0.01357900156704613,0.034463001374196486,0.027231427717331367,0.08216804195239362
326,0.028056719945930415,0.32259512558218795,0.0064769891126091675,0.01992651136130763,0.11413208584674046,0.05326964514881079,0.009452123221629465,0.22733386235301428,0.01778075082139384,0.137306241654686,0.05282268307149562,0.010847261880194456
327,0.009919557389341983,0.2017677899274637,0.06757880024456638,0.24913878892147187,0.035984140694072984,0.15759492563521457,0.0348592054173691,0.03824891868990352,0.047586105352801514,0.03911002895648517,0.07419873526060156,0.04401300351070763
328,0.06331661262344847,0.09060604881231836,0.1387762153293421,0.0996741304936054,0.010275323433610617,0.05858319952825463,0.10345674271530335,0.06854851065574756,0.007319629897926472,0.06088846298880385,0.2346103854375227,0.06394473808411656
329,0.09092024321597286,0.005318626251973655,0.0591416590485759,0.014215423569762797,0.0190188516150129,0.22033338335770167,0.1336723104517999,0.03339615306825707,0.09972985799441865,0.09756511200604776,0.13583913056951766,0.09084924885095917
330,0.09094583227519136,0.06332327815426934,0.1108543652683763,0.2051082238398868,0.0062222694917864725,0.024563121283416266,0.0009940648432125259,0.02734016736896413,0.1615687945237115,0.012413167062605607,0.06674289682037997,0.22992381906819967
331,0.0771573933456645,0.05720035653260987,0.14416540744381123,0.01569748422379564,0.2618718022927139,0.04089682873742831,0.0410474836343381,0.04854501758030978,0.05780598369836508,0.13398005448263736,0.048105738831694056,0.07352644919663225
332,0.11079143551643669,0.20939022309729277,0.011939693852502615,0.05811106092571449,0.13130435557626136,0.012192406840521327,0.06711544737675135,0.026359280078238935,0.08691120714699878,0.0096733492720306,0.16235052328432442,0.11386101703292671
333,0.08330304322330832,0.060497871036921703,0.10461445173709193,0.08048037343612034,0.10577443385716404,0.10161829896952171,0.04411097275154454,0.028479468247676176,0.05599967636940977,0.06748661636619921,0.01831723163307269,0.2493175623719695
334,0.15885916638875594,0.01791830448272454,0.045471418464057826,0.21138835925954402,0.05736803936856573,0.12398062999256536,0.10420772810425594,0.03947309335805906,0.1257865353895647,0.028144102489733643,0.023010617333171845,0.06439200536900147
335,0.09992719719310024,0.1718275238460959,0.059738246968613185,0.002575619781122284,0.028103942741382414,0.060448683248604,0.10896145023678494,0.05020277771632777,0.19045743014964195,0.15409946823496307,0.006665834830725418,0.06699182505263883
336,0.3253048122458277,0.054549576036701686,0.0058020880644799495,0.07649609580828343,0.03649890725270411,0.031273100280377816,0.10664667223804598,0.08310472239263784,0.04185789372316463,0.14317775479192393,0.08457327898915522,0.010715098176697743
337,0.033389195807229356,0.005474317697551449,0.26224744838134734,0.007795392886615726,0.11819309720727393,0.17323453730115318,0.07819588622810092,0.04775081476952287,0.0059878294450023085,0.1505736161956143,0.054656648499819584,0.06250121558076908
338,0.0989258598825526,0.04368833481975813,0.09498116186059764,0.1393210033782398,0.03511028317025309,0.22286041733402473,0.1460148649499563,0.06873868597911073,0.048678386317363855,0.03129268165161627,0.03197155249959896,0.03841676815692787
339,0.006747406998221102,0.007240687975310251,0.10076585086716228,0.01846794773174737,0.024596749751319168,0.017160268643298667,0.0010898138592480894,0.3163230973640506,0.017212656673759572,0.4215883199637522,0.022467366393798562,0.04633983377833216
340,0.05083874799236025,0.05901069024436111,0.039119036467702414,0.1431595359487165,0.013424435045862163,0.17842893619306555,0.11843146782793729,0.06240738661239228,0.1006801406454959,0.09742350071426238,0.11424724954072477,0.022828872767119392
341,0.06475586749262925,0.1282302246084751,0.15776130257091908,0.13683037687962626,0.02005129056786195,0.03688918340860714,0.20003510353131343,0.12588522327008517,0.002550665142657567,0.02197037450036293,0.0889679607811336,0.016072427246328524
342,0.003832957637312367,0.1501397541737076,0.04362703857205501,0.060486261616955736,0.005455714999411189,0.06532060720142245,0.10547850469562363,0.04293564588046725,0.19597962348310988,0.043991030752627544,0.06113346598069948,0.22161939500660793
343,0.004443640154731109,0.007726322609420414,0.21432668034534827,0.12308742272774692,0.0667308416496269,0.14675794904170333,0.03893468172525071,0.07852761324790353,0.08161385529262853,0.0032449002790676403,0.07650271280385612,0.15810338012271655
344,0.008688945691982315,0.085242559398971,0.013241179777625909,0.23263695699868941,0.03047566672558396,0.1044743752820038,0.025118678544879404,0.24729408290096425,0.0674223732359859,0.13897180457458996,0.02533288636181742,0.02110049050690669
345,0.02536302676246051,0.0974428214460933,0.013405125732621502,0.05954635423425311,0.2316512805675019,0.06789436126532902,0.23867437662084343,0.03723497313496454,0.0037272444699720498,0.06421954900828881,0.06228447586725764,0.09855641089041425
346,0.025942964832859773,0.018215350771463756,0.054544015142335665,0.24814836927938172,0.027457460737608148,0.2853846696520415,0.0042040709418786374,0.20402924016546103,0.054283118452215326,0.0034664651138727226,0.06598241381188107,0.008341861099000598
347,0.11866867875385341,0.0507071326370148,0.2546946427208434,0.07511270761696401,0.016206023730635916,0.15401691190293879,0.05882937099208929,0.006683485546698687,0.06981155612921087,0.10503088588508895,0.015045690690292284,0.07519291339436959
348,0.12356176129242169,0.19750144116663018,0.2615818635631802,0.005035535907480486,0.0944127078804802,0.12580856799285925,0.029324495816491075,0.004696517072560664,0.04804564502413076,0.0055788266267869455,0.057559083468099674,0.046893554188878854
349,0.02352678442974972,0.017359928837294245,0.03276512958278645,0.2963423500650885,0.1601957623675243,0.08475071318249883,0.01163683314336945,0.04662080981933152,0.1290101620106813,0.00928568712733614,0.12425274956863441,0.06425308986570505
350,0.03521048818650053,0.061360063885525055,0.0395851862011655,0.1120537267239337,0.030786260266704103,0.13539867170203815,0.03448744434716061,0.00036266679516395116,0.15051072125373657,0.384165386052447,0.011496540481242858,0.004582844104382101
351,0.14954654220924646,0.03501768316296203,0.2574578300071401,0.18586009579892418,0.02798566169924612,0.02057511227926991,0.058720392447226204,0.034043411468992035,0.0019040011915609347,0.06614070756142627,0.1578486227731345,0.004899939400871151
352,0.013940276723345513,0.02025317388467674,0.08722684130424026,0.00987918325791265,0.19284231123064377,0.05749756263681333,0.09336936618125799,0.13116075523710602,0.04030747092172452,0.0035951744785197135,0.14677814673328288,0.20314973741047657
353,0.022101690475029318,0.002935255466395821,0.08469964664839244,0.17718563346830052,0.03729976859359384,0.024181179066196993,0.12590172377654052,0.04956638908919966,0.021433964938688627,0.2658133739843022,0.11615866893450989,0.07272270555885013
354,0.1318510144752586,0.13952637064342482,0.05094649588521685,0.1727603709631496,0.1529920341334816,0.026941610020169326,0.02467571132199738,0.1391548490551317,0.02876274098295109,0.013013308888032052,0.060418855317172476,0.058956638314014424
355,0.06937647018634195,0.02371438380575414,0.05978782964263996,0.050259342964929954,0.20315788574257052,0.013422521732537657,0.15776232314268274,0.07502948055414219,0.13336605004108726,0.04940054374795285,0.04886619289493577,0.11585697554442494
356,0.07996538529259738,0.054454853196122394,0.02526719275861405,0.29432401887305426,0.07073603963066602,0.007014435189654799,0.01592661158765549,0.06464521411382415,0.10844286232520965,0.12541881817691838,0.08548463284443093,0.06831993601125246
357,0.08468662053418881,0.023650712651399383,0.05275165216192737,0.060224288489158846,0.03213161383770715,0.047380820473979735,0.04235753834461416,0.24468653333597729,0.1719261718829489,0.045882978097245244,0.027799682942289693,0.1665213872485635
358,0.15593110214503994,0.040710169334830376,0.06605992444778112,0.018691995080151194,0.20184773213800505,0.17853337523301396,0.1225356667221472,0.0708836985987842,0.017549114438555457,0.06188592369712874,0.013379964074570894,0.051991334089991875
359,0.12966886549183726,0.09117080001623677,0.05828805799138645,0.12457492247767078,0.15589328118951384,0.07897575855238043,0.019567085095112124,0.1259009445460384,0.09677923350177885,0.09485088833743849,0.0025184107584953087,0.021811752042111304
360,0.09272733345440327,0.046252504998550555,0.1071120746063768,0.027480906741614648,0.1326050733752411,0.16444102201846905,0.060262035720739654,0.03885007947306268,0.061531912526193576,0.09655203400713779,0.09040723702812299,0.08177778605008794
361,0.020553883984222133,0.25613522878334355,0.038821639021067195,0.08910463089555996,0.0018865766055821344,0.038816552167752386,0.0030779548617235124,0.04495496204892852,0.21011251580999846,0.013622872874544304,0.1421716260650501,0.1407415568822278
362,0.10529706865987486,0.13706319128601027,0.0374917205740014,0.04424711530400773,0.09112718884306979,0.07988319071733173,0.05707324613927216,0.0453034253544718,0.028751935754592048,0.10668950151451403,0.03410621406848269,0.23296620178437139
363,0.022505026593002048,0.09444744112122452,0.00703946279980719,0.2993981168580718,0.05938182544753114,0.10401677490555568,0.041616130759587616,0.13720886581193936,0.1189162639962369,0.07261948735002796,0.009778971593018439,0.033071632763997307
364,0.012891101337933421,0.07070084839926828,0.17882520792990284,0.00752001021066723,0.07577422415212717,0.2674572047569547,0.1529785454497394,0.1042406987375653,0.042609968774153455,0.0019522956997012253,0.021566781732852435,0.06348311281913449
365,0.34478781606728787,0.0018103239514886248,0.025198518801515354,0.18372558609768094,0.033497733427142774,0.06955710671220738,0.09106736447642033,0.0035345327126509243,0.0497026196113084,0.12239530636384072,0.009708489301673643,0.06501460247678302
366,0.03583671108044656,0.2134413028414768,0.06121800646893939,0.027373213553667564,0.11033153463479067,0.14199662317656211,0.003041921721182955,0.08402839113610744,0.2011772944433537,0.006143814172818527,0.1080866688782438,0.007324517892410537
367,0.13173092863746086,0.005296600321192019,0.00797241639963992,0.022694637436158877,0.17122104621789802,0.128006172359199,0.1130082522060209,0.07012614804160892,0.11982618035141405,0.1200256437584232,0.02861182142082851,0.08148015285015564
