profile,context,scenario,runs,runsWithoutEmergencyOrders,runsWithoutLegislativeResponses,emergencyOrders,ordersWithReasons,meritsFollowUps,pooledReasonsPerOrder,pooledFollowUpPerOrder,legislativeResponses,timelyResponses,pooledTimelyPerResponse
expanding-history,emergencyPressure-low,reasoned-with-fast-procedure,120,1,120,605,113,0,0.18677685950413223,0.0,0,0,
expanding-history,emergencyPressure-low,council-with-full-court-structure,120,119,120,1,1,1,1.0,1.0,0,0,
expanding-history,emergencyPressure-low,weak-form-half-response,120,118,0,2,2,1,1.0,0.5,1611,0,0.0
expanding-history,emergencyPressure-low,weak-form-no-response,120,120,120,0,0,0,,,0,0,
expanding-history,emergencyPressure-high,current-federal-court,120,0,120,9497,205,0,0.02158576392545014,0.0,0,0,
expanding-history,emergencyPressure-high,reasoned-emergency-review,120,0,120,7486,6525,7486,0.8716270371359872,1.0,0,0,
expanding-history,emergencyPressure-high,constitutional-council,120,0,120,8243,5906,1132,0.7164867160014557,0.13732864248453233,0,0,
expanding-history,emergencyPressure-high,weak-form-review,120,0,0,8197,5736,1100,0.6997682078809321,0.13419543735512993,1798,25,0.013904338153503892
expanding-history,emergencyPressure-high,reasoned-with-fast-procedure,120,0,120,9502,1619,0,0.1703851820669333,0.0,0,0,
expanding-history,emergencyPressure-high,council-with-full-court-structure,120,0,120,8229,5965,1113,0.724875440515251,0.13525337222019687,0,0,
expanding-history,emergencyPressure-high,weak-form-half-response,120,0,0,8174,5625,1110,0.6881575727917788,0.1357964276975777,899,0,0.0
expanding-history,emergencyPressure-high,weak-form-no-response,120,0,120,8194,5654,1116,0.6900170856724432,0.1361972174762021,0,0,
expanding-history,rightsThreatRate-low,current-federal-court,120,0,120,3886,78,0,0.02007205352547607,0.0,0,0,
expanding-history,rightsThreatRate-low,reasoned-emergency-review,120,1,120,749,673,749,0.8985313751668892,1.0,0,0,
expanding-history,rightsThreatRate-low,constitutional-council,120,0,120,1338,942,115,0.7040358744394619,0.08594917787742899,0,0,
expanding-history,rightsThreatRate-low,weak-form-review,120,0,0,1278,882,107,0.6901408450704225,0.0837245696400626,1789,146,0.08160983789826719
expanding-history,rightsThreatRate-low,reasoned-with-fast-procedure,120,0,120,3918,657,0,0.16768759571209801,0.0,0,0,
expanding-history,rightsThreatRate-low,council-with-full-court-structure,120,0,120,1284,917,108,0.7141744548286605,0.08411214953271028,0,0,
expanding-history,rightsThreatRate-low,weak-form-half-response,120,0,0,1316,914,116,0.6945288753799392,0.08814589665653495,939,0,0.0
expanding-history,rightsThreatRate-low,weak-form-no-response,120,0,120,1329,928,122,0.6982693754702785,0.09179834462001504,0,0,
expanding-history,rightsThreatRate-high,current-federal-court,120,0,120,4043,114,0,0.02819688350234974,0.0,0,0,
expanding-history,rightsThreatRate-high,reasoned-emergency-review,120,0,120,743,649,743,0.873485868102288,1.0,0,0,
expanding-history,rightsThreatRate-high,constitutional-council,120,0,120,1373,1047,356,0.7625637290604516,0.25928623452294247,0,0,
expanding-history,rightsThreatRate-high,weak-form-review,120,0,0,1324,934,337,0.7054380664652568,0.2545317220543807,5201,194,0.037300519130936356
expanding-history,rightsThreatRate-high,reasoned-with-fast-procedure,120,0,120,4043,707,0,0.17487014593123917,0.0,0,0,
expanding-history,rightsThreatRate-high,council-with-full-court-structure,120,0,120,1377,1026,348,0.7450980392156863,0.25272331154684097,0,0,
expanding-history,rightsThreatRate-high,weak-form-half-response,120,0,0,1368,966,346,0.706140350877193,0.25292397660818716,2621,0,0.0
expanding-history,rightsThreatRate-high,weak-form-no-response,120,0,120,1320,940,327,0.7121212121212122,0.24772727272727274,0,0,
expanding-history,appointmentPolarization-low,current-federal-court,120,0,120,3939,88,0,0.02234069560802234,0.0,0,0,
expanding-history,appointmentPolarization-low,reasoned-emergency-review,120,2,120,714,627,714,0.8781512605042017,1.0,0,0,
expanding-history,appointmentPolarization-low,constitutional-council,120,0,120,1278,931,164,0.7284820031298904,0.12832550860719874,0,0,
expanding-history,appointmentPolarization-low,weak-form-review,120,0,0,1257,892,183,0.7096260938743039,0.14558472553699284,2977,166,0.055760833053409474
expanding-history,appointmentPolarization-low,reasoned-with-fast-procedure,120,0,120,3907,685,0,0.1753263373432301,0.0,0,0,
expanding-history,appointmentPolarization-low,council-with-full-court-structure,120,0,120,1258,923,180,0.733704292527822,0.14308426073131955,0,0,
expanding-history,appointmentPolarization-low,weak-form-half-response,120,0,0,1253,867,159,0.6919393455706305,0.12689545091779728,1493,0,0.0
expanding-history,appointmentPolarization-low,weak-form-no-response,120,0,120,1312,929,183,0.708079268292683,0.13948170731707318,0,0,
expanding-history,appointmentPolarization-high,current-federal-court,120,0,120,3888,105,0,0.02700617283950617,0.0,0,0,
expanding-history,appointmentPolarization-high,reasoned-emergency-review,120,0,120,757,671,757,0.8863936591809776,1.0,0,0,
expanding-history,appointmentPolarization-high,constitutional-council,120,0,120,1355,977,185,0.7210332103321033,0.13653136531365315,0,0,
expanding-history,appointmentPolarization-high,weak-form-review,120,0,0,1289,865,187,0.6710628394103957,0.14507370054305663,3080,159,0.05162337662337663
expanding-history,appointmentPolarization-high,reasoned-with-fast-procedure,120,0,120,3944,700,0,0.17748478701825557,0.0,0,0,
expanding-history,appointmentPolarization-high,council-with-full-court-structure,120,0,120,1363,980,181,0.719002201027146,0.13279530447542187,0,0,
expanding-history,appointmentPolarization-high,weak-form-half-response,120,0,0,1319,934,208,0.7081122062168309,0.15769522365428354,1539,0,0.0
expanding-history,appointmentPolarization-high,weak-form-no-response,120,0,120,1323,927,167,0.7006802721088435,0.12622826908541193,0,0,
expanding-history,legislativeConflict-low,current-federal-court,120,0,120,3943,78,0,0.019781891960436216,0.0,0,0,
expanding-history,legislativeConflict-low,reasoned-emergency-review,120,0,120,746,663,746,0.8887399463806971,1.0,0,0,
expanding-history,legislativeConflict-low,constitutional-council,120,0,120,1257,894,174,0.711217183770883,0.13842482100238662,0,0,
expanding-history,legislativeConflict-low,weak-form-review,120,0,0,1304,884,181,0.6779141104294478,0.1388036809815951,2683,614,0.2288483041371599
expanding-history,legislativeConflict-low,reasoned-with-fast-procedure,120,0,120,3930,631,0,0.16055979643765902,0.0,0,0,
expanding-history,legislativeConflict-low,council-with-full-court-structure,120,0,120,1258,940,193,0.7472178060413355,0.1534181240063593,0,0,
expanding-history,legislativeConflict-low,weak-form-half-response,120,0,0,1293,879,192,0.679814385150812,0.14849187935034802,1359,0,0.0
expanding-history,legislativeConflict-low,weak-form-no-response,120,0,120,1306,901,179,0.6898928024502297,0.13705972434915772,0,0,
expanding-history,legislativeConflict-high,current-federal-court,120,0,120,3914,89,0,0.022738886050076648,0.0,0,0,
expanding-history,legislativeConflict-high,reasoned-emergency-review,120,0,120,730,641,730,0.8780821917808219,1.0,0,0,
expanding-history,legislativeConflict-high,constitutional-council,120,0,120,1290,929,181,0.7201550387596899,0.14031007751937985,0,0,
expanding-history,legislativeConflict-high,weak-form-review,120,0,0,1237,891,178,0.7202910266774454,0.1438965238480194,3354,0,0.0
expanding-history,legislativeConflict-high,reasoned-with-fast-procedure,120,0,120,3934,664,0,0.16878495170310118,0.0,0,0,
expanding-history,legislativeConflict-high,council-with-full-court-structure,120,0,120,1247,914,177,0.7329591018444266,0.14194065757818766,0,0,
expanding-history,legislativeConflict-high,weak-form-half-response,120,0,0,1313,919,167,0.6999238385376999,0.12718964204112718,1646,0,0.0
expanding-history,legislativeConflict-high,weak-form-no-response,120,0,120,1254,865,195,0.689792663476874,0.15550239234449761,0,0,
expanding-history,implementationCapacity-low,current-federal-court,120,0,120,3958,92,0,0.023244062657908033,0.0,0,0,
expanding-history,implementationCapacity-low,reasoned-emergency-review,120,1,120,730,640,730,0.8767123287671232,1.0,0,0,
expanding-history,implementationCapacity-low,constitutional-council,120,0,120,1277,911,208,0.7133907595927956,0.16288175411119812,0,0,
expanding-history,implementationCapacity-low,weak-form-review,120,0,0,1328,914,222,0.6882530120481928,0.16716867469879518,3093,0,0.0
expanding-history,implementationCapacity-low,reasoned-with-fast-procedure,120,0,120,3967,680,0,0.17141416687673305,0.0,0,0,
expanding-history,implementationCapacity-low,council-with-full-court-structure,120,0,120,1318,958,217,0.7268588770864947,0.1646433990895296,0,0,
expanding-history,implementationCapacity-low,weak-form-half-response,120,0,0,1323,946,205,0.7150415721844293,0.15495086923658352,1555,0,0.0
expanding-history,implementationCapacity-low,weak-form-no-response,120,0,120,1291,863,211,0.6684740511231604,0.16343919442292795,0,0,
expanding-history,implementationCapacity-high,current-federal-court,120,0,120,3926,89,0,0.022669383596535916,0.0,0,0,
expanding-history,implementationCapacity-high,reasoned-emergency-review,120,1,120,772,664,772,0.8601036269430051,1.0,0,0,
expanding-history,implementationCapacity-high,constitutional-council,120,0,120,1327,956,164,0.720422004521477,0.12358703843255464,0,0,
expanding-history,implementationCapacity-high,weak-form-review,120,0,0,1343,909,168,0.676842889054356,0.12509307520476545,2977,639,0.21464561639234128
expanding-history,implementationCapacity-high,reasoned-with-fast-procedure,120,0,120,3986,716,0,0.17962870045158053,0.0,0,0,
expanding-history,implementationCapacity-high,council-with-full-court-structure,120,0,120,1296,955,155,0.7368827160493827,0.11959876543209877,0,0,
expanding-history,implementationCapacity-high,weak-form-half-response,120,0,0,1313,908,160,0.6915460776846916,0.12185833968012186,1502,0,0.0
expanding-history,implementationCapacity-high,weak-form-no-response,120,0,120,1304,939,170,0.7200920245398773,0.1303680981595092,0,0,
expanding-history,partyFragmentation-low,current-federal-court,120,0,120,3890,89,0,0.02287917737789203,0.0,0,0,
expanding-history,partyFragmentation-low,reasoned-emergency-review,120,0,120,745,638,745,0.8563758389261745,1.0,0,0,
expanding-history,partyFragmentation-low,constitutional-council,120,0,120,1322,983,176,0.74357034795764,0.13313161875945537,0,0,
expanding-history,partyFragmentation-low,weak-form-review,120,0,0,1336,942,190,0.7050898203592815,0.14221556886227546,2980,949,0.31845637583892616
expanding-history,partyFragmentation-low,reasoned-with-fast-procedure,120,0,120,3929,651,0,0.16569101552557902,0.0,0,0,
expanding-history,partyFragmentation-low,council-with-full-court-structure,120,0,120,1298,933,175,0.7187981510015409,0.13482280431432975,0,0,
expanding-history,partyFragmentation-low,weak-form-half-response,120,0,0,1301,920,167,0.7071483474250576,0.12836279784780938,1486,5,0.0033647375504710633
expanding-history,partyFragmentation-low,weak-form-no-response,120,0,120,1310,910,177,0.6946564885496184,0.13511450381679388,0,0,
expanding-history,partyFragmentation-high,current-federal-court,120,0,120,3924,81,0,0.020642201834862386,0.0,0,0,
expanding-history,partyFragmentation-high,reasoned-emergency-review,120,2,120,691,626,691,0.9059334298118669,1.0,0,0,
expanding-history,partyFragmentation-high,constitutional-council,120,0,120,1269,910,190,0.7171000788022065,0.14972419227738376,0,0,
expanding-history,partyFragmentation-high,weak-form-review,120,0,0,1242,856,181,0.6892109500805152,0.1457326892109501,3045,0,0.0
expanding-history,partyFragmentation-high,reasoned-with-fast-procedure,120,0,120,3892,679,0,0.17446043165467626,0.0,0,0,
expanding-history,partyFragmentation-high,council-with-full-court-structure,120,0,120,1272,903,174,0.7099056603773585,0.13679245283018868,0,0,
expanding-history,partyFragmentation-high,weak-form-half-response,120,0,0,1313,889,191,0.6770753998476771,0.14546839299314546,1530,0,0.0
expanding-history,partyFragmentation-high,weak-form-no-response,120,0,120,1294,906,186,0.7001545595054096,0.1437403400309119,0,0,
previous-term,baseline,current-federal-court,120,0,120,3870,83,0,0.02144702842377261,0.0,0,0,
previous-term,baseline,reasoned-emergency-review,120,0,120,717,640,717,0.8926080892608089,1.0,0,0,
previous-term,baseline,constitutional-council,120,0,120,1277,914,152,0.7157400156617071,0.11902897415818324,0,0,
previous-term,baseline,weak-form-review,120,0,0,1277,877,161,0.6867658574784652,0.12607674236491778,2652,151,0.05693815987933635
previous-term,baseline,reasoned-with-fast-procedure,120,0,120,3924,681,0,0.1735474006116208,0.0,0,0,
previous-term,baseline,council-with-full-court-structure,120,0,120,1318,960,176,0.7283763277693475,0.13353566009104703,0,0,
previous-term,baseline,weak-form-half-response,120,0,0,1268,892,164,0.7034700315457413,0.12933753943217666,1345,0,0.0
previous-term,baseline,weak-form-no-response,120,0,120,1349,948,161,0.7027427724240178,0.11934766493699037,0,0,
previous-term,emergencyPressure-low,current-federal-court,120,0,120,591,20,0,0.0338409475465313,0.0,0,0,
previous-term,emergencyPressure-low,reasoned-emergency-review,120,119,120,1,1,1,1.0,1.0,0,0,
previous-term,emergencyPressure-low,constitutional-council,120,114,120,6,5,3,0.8333333333333334,0.5,0,0,
previous-term,emergencyPressure-low,weak-form-review,120,118,0,2,0,1,0.0,0.5,2793,239,0.08557107053347655
previous-term,emergencyPressure-low,reasoned-with-fast-procedure,120,0,120,623,107,0,0.17174959871589085,0.0,0,0,
previous-term,emergencyPressure-low,council-with-full-court-structure,120,115,120,5,2,2,0.4,0.4,0,0,
previous-term,emergencyPressure-low,weak-form-half-response,120,116,0,4,3,2,0.75,0.5,1409,0,0.0
previous-term,emergencyPressure-low,weak-form-no-response,120,113,120,7,5,5,0.7142857142857143,0.7142857142857143,0,0,
previous-term,emergencyPressure-high,current-federal-court,120,0,120,9513,211,0,0.022180174498055292,0.0,0,0,
previous-term,emergencyPressure-high,reasoned-emergency-review,120,0,120,7528,6558,7528,0.8711477151965994,1.0,0,0,
previous-term,emergencyPressure-high,constitutional-council,120,0,120,8255,5876,961,0.7118110236220473,0.11641429436705027,0,0,
previous-term,emergencyPressure-high,weak-form-review,120,0,0,8291,5688,960,0.6860451091545049,0.11578820407670969,1502,14,0.009320905459387484
previous-term,emergencyPressure-high,reasoned-with-fast-procedure,120,0,120,9512,1674,0,0.17598822539949538,0.0,0,0,
previous-term,emergencyPressure-high,council-with-full-court-structure,120,0,120,8252,5988,966,0.7256422685409598,0.11706253029568589,0,0,
previous-term,emergencyPressure-high,weak-form-half-response,120,0,0,8250,5686,965,0.6892121212121212,0.11696969696969697,732,0,0.0
previous-term,emergencyPressure-high,weak-form-no-response,120,0,120,8287,5735,956,0.6920477856884276,0.11536140943646675,0,0,
previous-term,rightsThreatRate-low,current-federal-court,120,0,120,3938,83,0,0.021076688674454037,0.0,0,0,
previous-term,rightsThreatRate-low,reasoned-emergency-review,120,0,120,742,642,742,0.8652291105121294,1.0,0,0,
previous-term,rightsThreatRate-low,constitutional-council,120,0,120,1365,979,115,0.7172161172161172,0.08424908424908426,0,0,
previous-term,rightsThreatRate-low,weak-form-review,120,0,0,1351,933,117,0.6905995558845299,0.08660251665433012,1436,115,0.08008356545961003
previous-term,rightsThreatRate-low,reasoned-with-fast-procedure,120,0,120,3894,689,0,0.17693888032871083,0.0,0,0,
previous-term,rightsThreatRate-low,council-with-full-court-structure,120,0,120,1322,946,133,0.7155824508320726,0.10060514372163389,0,0,
previous-term,rightsThreatRate-low,weak-form-half-response,120,0,0,1387,972,115,0.7007930785868781,0.0829127613554434,722,0,0.0
previous-term,rightsThreatRate-low,weak-form-no-response,120,0,120,1354,938,125,0.6927621861152142,0.09231905465288036,0,0,
previous-term,rightsThreatRate-high,current-federal-court,120,0,120,4022,96,0,0.023868722028841372,0.0,0,0,
previous-term,rightsThreatRate-high,reasoned-emergency-review,120,1,120,752,661,752,0.8789893617021277,1.0,0,0,
previous-term,rightsThreatRate-high,constitutional-council,120,0,120,1365,995,308,0.7289377289377289,0.22564102564102564,0,0,
previous-term,rightsThreatRate-high,weak-form-review,120,0,0,1360,952,294,0.7,0.2161764705882353,4789,158,0.032992273961160994
previous-term,rightsThreatRate-high,reasoned-with-fast-procedure,120,0,120,4018,701,0,0.17446490791438526,0.0,0,0,
previous-term,rightsThreatRate-high,council-with-full-court-structure,120,0,120,1353,1005,295,0.7427937915742794,0.2180339985218034,0,0,
previous-term,rightsThreatRate-high,weak-form-half-response,120,0,0,1389,979,328,0.7048236141108711,0.2361411087113031,2379,0,0.0
previous-term,rightsThreatRate-high,weak-form-no-response,120,0,120,1391,971,309,0.698058950395399,0.22214234363767074,0,0,
previous-term,appointmentPolarization-low,current-federal-court,120,0,120,4045,99,0,0.024474660074165638,0.0,0,0,
previous-term,appointmentPolarization-low,reasoned-emergency-review,120,0,120,769,668,769,0.8686605981794538,1.0,0,0,
previous-term,appointmentPolarization-low,constitutional-council,120,0,120,1364,952,173,0.6979472140762464,0.12683284457478006,0,0,
previous-term,appointmentPolarization-low,weak-form-review,120,0,0,1321,936,172,0.708554125662377,0.13020439061317185,2539,142,0.055927530523828275
previous-term,appointmentPolarization-low,reasoned-with-fast-procedure,120,0,120,3979,692,0,0.17391304347826086,0.0,0,0,
previous-term,appointmentPolarization-low,council-with-full-court-structure,120,0,120,1283,933,178,0.7272018706157444,0.1387373343725643,0,0,
previous-term,appointmentPolarization-low,weak-form-half-response,120,0,0,1281,914,163,0.7135050741608119,0.12724434035909446,1248,0,0.0
previous-term,appointmentPolarization-low,weak-form-no-response,120,0,120,1301,872,166,0.6702536510376633,0.12759415833973867,0,0,
previous-term,appointmentPolarization-high,current-federal-court,120,0,120,3907,84,0,0.021499872024571282,0.0,0,0,
previous-term,appointmentPolarization-high,reasoned-emergency-review,120,0,120,769,670,769,0.871261378413524,1.0,0,0,
previous-term,appointmentPolarization-high,constitutional-council,120,0,120,1320,935,163,0.7083333333333334,0.12348484848484849,0,0,
previous-term,appointmentPolarization-high,weak-form-review,120,0,0,1318,929,174,0.704855842185129,0.13201820940819423,2632,136,0.05167173252279635
previous-term,appointmentPolarization-high,reasoned-with-fast-procedure,120,0,120,3932,708,0,0.18006103763987794,0.0,0,0,
previous-term,appointmentPolarization-high,council-with-full-court-structure,120,0,120,1335,976,162,0.7310861423220973,0.12134831460674157,0,0,
previous-term,appointmentPolarization-high,weak-form-half-response,120,0,0,1298,906,170,0.6979969183359014,0.13097072419106318,1345,0,0.0
previous-term,appointmentPolarization-high,weak-form-no-response,120,0,120,1292,902,168,0.6981424148606811,0.13003095975232198,0,0,
previous-term,legislativeConflict-low,current-federal-court,120,0,120,3957,89,0,0.02249178670710134,0.0,0,0,
previous-term,legislativeConflict-low,reasoned-emergency-review,120,1,120,726,614,726,0.8457300275482094,1.0,0,0,
previous-term,legislativeConflict-low,constitutional-council,120,0,120,1301,944,165,0.7255956956187548,0.12682551883166795,0,0,
previous-term,legislativeConflict-low,weak-form-review,120,0,0,1317,903,157,0.6856492027334852,0.11921032649962035,2326,555,0.23860705073086844
previous-term,legislativeConflict-low,reasoned-with-fast-procedure,120,0,120,3888,645,0,0.16589506172839505,0.0,0,0,
previous-term,legislativeConflict-low,council-with-full-court-structure,120,0,120,1274,922,144,0.7237048665620094,0.1130298273155416,0,0,
previous-term,legislativeConflict-low,weak-form-half-response,120,0,0,1310,927,167,0.7076335877862595,0.12748091603053435,1203,0,0.0
previous-term,legislativeConflict-low,weak-form-no-response,120,0,120,1317,912,158,0.6924829157175398,0.11996962794229309,0,0,
previous-term,legislativeConflict-high,current-federal-court,120,0,120,3890,104,0,0.02673521850899743,0.0,0,0,
previous-term,legislativeConflict-high,reasoned-emergency-review,120,0,120,722,633,722,0.8767313019390581,1.0,0,0,
previous-term,legislativeConflict-high,constitutional-council,120,0,120,1317,955,172,0.7251328777524677,0.13059984813971146,0,0,
previous-term,legislativeConflict-high,weak-form-review,120,0,0,1336,951,187,0.7118263473053892,0.13997005988023953,2938,0,0.0
previous-term,legislativeConflict-high,reasoned-with-fast-procedure,120,0,120,3892,661,0,0.1698355601233299,0.0,0,0,
previous-term,legislativeConflict-high,council-with-full-court-structure,120,0,120,1281,959,161,0.7486338797814208,0.12568306010928962,0,0,
previous-term,legislativeConflict-high,weak-form-half-response,120,0,0,1303,915,174,0.7022256331542595,0.1335379892555641,1471,0,0.0
previous-term,legislativeConflict-high,weak-form-no-response,120,0,120,1318,904,176,0.6858877086494689,0.13353566009104703,0,0,
previous-term,implementationCapacity-low,current-federal-court,120,0,120,3990,84,0,0.021052631578947368,0.0,0,0,
previous-term,implementationCapacity-low,reasoned-emergency-review,120,0,120,760,664,760,0.8736842105263158,1.0,0,0,
previous-term,implementationCapacity-low,constitutional-council,120,0,120,1313,974,190,0.7418126428027418,0.1447067783701447,0,0,
previous-term,implementationCapacity-low,weak-form-review,120,0,0,1357,959,168,0.7067059690493737,0.12380250552689757,2637,0,0.0
previous-term,implementationCapacity-low,reasoned-with-fast-procedure,120,0,120,3969,700,0,0.1763668430335097,0.0,0,0,
previous-term,implementationCapacity-low,council-with-full-court-structure,120,0,120,1315,956,177,0.7269961977186312,0.13460076045627375,0,0,
previous-term,implementationCapacity-low,weak-form-half-response,120,0,0,1361,922,198,0.677443056576047,0.14548126377663484,1329,0,0.0
previous-term,implementationCapacity-low,weak-form-no-response,120,0,120,1331,907,184,0.681442524417731,0.1382419233658903,0,0,
previous-term,implementationCapacity-high,current-federal-court,120,0,120,3950,87,0,0.022025316455696203,0.0,0,0,
previous-term,implementationCapacity-high,reasoned-emergency-review,120,0,120,783,690,783,0.8812260536398467,1.0,0,0,
previous-term,implementationCapacity-high,constitutional-council,120,0,120,1379,994,180,0.7208121827411168,0.1305293691080493,0,0,
previous-term,implementationCapacity-high,weak-form-review,120,0,0,1347,943,158,0.7000742390497402,0.11729769858945806,2643,590,0.22323117669315173
previous-term,implementationCapacity-high,reasoned-with-fast-procedure,120,0,120,3982,672,0,0.1687594173782019,0.0,0,0,
previous-term,implementationCapacity-high,council-with-full-court-structure,120,0,120,1359,985,173,0.7247976453274466,0.12729948491537896,0,0,
previous-term,implementationCapacity-high,weak-form-half-response,120,0,0,1345,928,159,0.6899628252788104,0.11821561338289963,1331,1,0.0007513148009015778
previous-term,implementationCapacity-high,weak-form-no-response,120,0,120,1313,915,155,0.6968773800456969,0.11805026656511805,0,0,
previous-term,partyFragmentation-low,current-federal-court,120,0,120,3934,69,0,0.01753940010167768,0.0,0,0,
previous-term,partyFragmentation-low,reasoned-emergency-review,120,1,120,778,689,778,0.8856041131105399,1.0,0,0,
previous-term,partyFragmentation-low,constitutional-council,120,0,120,1300,935,168,0.7192307692307692,0.12923076923076923,0,0,
previous-term,partyFragmentation-low,weak-form-review,120,0,0,1332,903,164,0.6779279279279279,0.12312312312312312,2605,812,0.31170825335892516
previous-term,partyFragmentation-low,reasoned-with-fast-procedure,120,0,120,3913,704,0,0.1799131101456683,0.0,0,0,
previous-term,partyFragmentation-low,council-with-full-court-structure,120,0,120,1325,925,175,0.6981132075471698,0.1320754716981132,0,0,
previous-term,partyFragmentation-low,weak-form-half-response,120,0,0,1306,897,155,0.6868300153139357,0.11868300153139356,1298,3,0.0023112480739599386
previous-term,partyFragmentation-low,weak-form-no-response,120,0,120,1323,917,173,0.6931216931216931,0.1307634164777022,0,0,
previous-term,partyFragmentation-high,current-federal-court,120,0,120,3915,72,0,0.01839080459770115,0.0,0,0,
previous-term,partyFragmentation-high,reasoned-emergency-review,120,0,120,715,641,715,0.8965034965034965,1.0,0,0,
previous-term,partyFragmentation-high,constitutional-council,120,0,120,1313,950,158,0.7235338918507236,0.12033511043412033,0,0,
previous-term,partyFragmentation-high,weak-form-review,120,0,0,1344,927,168,0.6897321428571429,0.125,2592,0,0.0
previous-term,partyFragmentation-high,reasoned-with-fast-procedure,120,0,120,3960,671,0,0.16944444444444445,0.0,0,0,
previous-term,partyFragmentation-high,council-with-full-court-structure,120,0,120,1330,959,181,0.7210526315789474,0.13609022556390976,0,0,
previous-term,partyFragmentation-high,weak-form-half-response,120,0,0,1319,914,162,0.6929492039423806,0.12282031842304776,1240,0,0.0
previous-term,partyFragmentation-high,weak-form-no-response,120,0,120,1353,934,177,0.6903178122690318,0.13082039911308205,0,0,
